#Path	#Template Name	#File Size (bytes)	#Header Magic ID	#Header Version	#Build DateTime	#Template GUID	#SHA1
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\TOWER_BASE\COLLISION_MAT.MATERIAL.MBIN	TkMaterialData	0x0000000000000340	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x51B20A29D5496FA7A5618F65A3F31AC43589D3C8
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\TOWER_BASE\FLOORTILE_MAT.MATERIAL.MBIN	TkMaterialData	0x00000000000005D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x7AF9F3B8600F14EC43BE09C05AAA30013C882569
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\TOWER_BASE\WALL_MAT.MATERIAL.MBIN	TkMaterialData	0x00000000000005D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0xEFD912B5C2294893ED55A813A01A7193BDFB1716
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\TOWER_BASE\WALL_MAT5.MATERIAL.MBIN	TkMaterialData	0x00000000000005D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0xE551554D192FE5DC5FDC7B5E2CADA294D93CDD26
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\TOWER_BASE\WALLOVERLAY_MAT.MATERIAL.MBIN	TkMaterialData	0x00000000000006B0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x5363A4CCEAF840B4F2590B315B4461F8890C2759
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\UPLATFORM_SMALL.SCENE.MBIN	TkSceneNodeData	0x0000000000007610	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0x5221EDF6AC0FA6DEE03C80D483CC89121A72B754
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\UPLATFORM_SMALL\COLLISION_MAT.MATERIAL.MBIN	TkMaterialData	0x0000000000000340	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x51B20A29D5496FA7A5618F65A3F31AC43589D3C8
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\UPLATFORM_SMALL\COLLISION_MAT1.MATERIAL.MBIN	TkMaterialData	0x0000000000000340	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x46B80E61629F7CECC2A77AECD46371B32DFE3E63
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\UPLATFORM_SMALL\FLOORTILE_MAT.MATERIAL.MBIN	TkMaterialData	0x00000000000005D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x7AF9F3B8600F14EC43BE09C05AAA30013C882569
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\UPLATFORM_SMALL\FLOORTILE_MAT1.MATERIAL.MBIN	TkMaterialData	0x00000000000005D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0xA00FB37A277C4D4222EAB486AB4AD649AB40A7C0
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\UPLATFORM_SMALL\SHINYMETALMAT.MATERIAL.MBIN	TkMaterialData	0x00000000000005D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x3EC3F5DF656A78A2A56AA147203172E0B5FB3F95
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\UPLATFORM_SMALL\WALL_MAT.MATERIAL.MBIN	TkMaterialData	0x00000000000005D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0xEFD912B5C2294893ED55A813A01A7193BDFB1716
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\UPLATFORM_SMALL\WALL_MAT1.MATERIAL.MBIN	TkMaterialData	0x00000000000005D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x83FCCF621EEDE33020865645A2285DF4E97BA132
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\UPLATFORM_SMALL\WALLOVERLAY_MAT.MATERIAL.MBIN	TkMaterialData	0x00000000000006B0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x5363A4CCEAF840B4F2590B315B4461F8890C2759
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\UPLATFORM_SMALL\WALLOVERLAY_MAT1.MATERIAL.MBIN	TkMaterialData	0x00000000000006B0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x69689AA61443D5659D1D5B67FFF181C4037030C3
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\UPLATFORM_SMALL2.SCENE.MBIN	TkSceneNodeData	0x0000000000005CA0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0xB230F7FEA76B9CDDA6123BB834DE75BEFC2E7B73
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\UPLATFORM_SMALL2\COLLISION_MAT.MATERIAL.MBIN	TkMaterialData	0x0000000000000340	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x51B20A29D5496FA7A5618F65A3F31AC43589D3C8
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\UPLATFORM_SMALL2\FLOORTILE_MAT.MATERIAL.MBIN	TkMaterialData	0x00000000000005D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x7AF9F3B8600F14EC43BE09C05AAA30013C882569
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\UPLATFORM_SMALL2\FLOORTILE_MAT1.MATERIAL.MBIN	TkMaterialData	0x00000000000005D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0xA00FB37A277C4D4222EAB486AB4AD649AB40A7C0
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\UPLATFORM_SMALL2\WALL_MAT.MATERIAL.MBIN	TkMaterialData	0x00000000000005D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0xEFD912B5C2294893ED55A813A01A7193BDFB1716
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\UPLATFORM_SMALL2\WALL_MAT1.MATERIAL.MBIN	TkMaterialData	0x00000000000005D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x83FCCF621EEDE33020865645A2285DF4E97BA132
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\UPLATFORM_SMALL2\WALLOVERLAY_MAT.MATERIAL.MBIN	TkMaterialData	0x00000000000006B0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x5363A4CCEAF840B4F2590B315B4461F8890C2759
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\UPLATFORM_SMALL2\WALLOVERLAY_MAT1.MATERIAL.MBIN	TkMaterialData	0x00000000000006B0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x69689AA61443D5659D1D5B67FFF181C4037030C3
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\WALLARCH.SCENE.MBIN	TkSceneNodeData	0x00000000000038D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0x5C967DDEF5C8D3EC8B6DA74B147B45BD3EE0CC72
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\WALLARCH\COLLISION_MAT1.MATERIAL.MBIN	TkMaterialData	0x0000000000000340	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x46B80E61629F7CECC2A77AECD46371B32DFE3E63
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\WALLARCH\WALL_MAT.MATERIAL.MBIN	TkMaterialData	0x00000000000005D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0xEFD912B5C2294893ED55A813A01A7193BDFB1716
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\WALLARCH\WALL_MAT1.MATERIAL.MBIN	TkMaterialData	0x00000000000005D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x83FCCF621EEDE33020865645A2285DF4E97BA132
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\MODULES\WALLARCH\WALLOVERLAY_MAT.MATERIAL.MBIN	TkMaterialData	0x00000000000006B0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x83B2B36B367ED38664BC95A85BA690BB9609E915
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\PILLAR.SCENE.MBIN	TkSceneNodeData	0x0000000000001180	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0xE88C116CB70659D3C8EBF07F71EC4BAF2F64C9A9
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\PILLAR\BASETILEMAT.MATERIAL.MBIN	TkMaterialData	0x0000000000000500	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x8549FE73690F763A16A162B81097E463E5046734
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\RISEPATTERN.SCENE.MBIN	TkSceneNodeData	0x0000000000001E38	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0xA8BB52BADC988B6FBA3EB2414752DE82CCC6FF9E
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\RISEPATTERN\BASETILEMAT.MATERIAL.MBIN	TkMaterialData	0x0000000000000500	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x8549FE73690F763A16A162B81097E463E5046734
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\RISEPATTERN\PHONG3.MATERIAL.MBIN	TkMaterialData	0x0000000000000340	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x050D5E7BCFCB5CE118093952BE95E27B95438845
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\RISEPLAIN.SCENE.MBIN	TkSceneNodeData	0x0000000000001E38	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0xEA86E91B2A07ED70D1BC465A61C670487219EA99
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\RISEPLAIN\BASETILEMAT.MATERIAL.MBIN	TkMaterialData	0x0000000000000500	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x8549FE73690F763A16A162B81097E463E5046734
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\RISEPLAIN\LAMBERT1.MATERIAL.MBIN	TkMaterialData	0x0000000000000340	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x4317E91F4432DF855FE37760190EEDA74EDD4F25
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\SIDESUPPORTS.DESCRIPTOR.MBIN	TkModelDescriptorList	0x0000000000000220	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB22E1ABAB4CBE5F8	0x52AA924AC97CFA970F670CC4684404CD0A7F4D5E
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\SIDESUPPORTS.SCENE.MBIN	TkSceneNodeData	0x0000000000001180	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0x98681E48374FD1DA4EEA7A0E2E1441419A499825
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\SIDESUPPORTS\BASETILEMAT.MATERIAL.MBIN	TkMaterialData	0x00000000000004F0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x53B82CBC21BBF1529A57809507FDFAA4B4BD4DE6
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\SINGLE_LEDGE.SCENE.MBIN	TkSceneNodeData	0x0000000000001180	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0x02E4AE2ED41510E918D530CB8E0E1824A914E28A
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\SINGLE_LEDGE\BASETILEMAT.MATERIAL.MBIN	TkMaterialData	0x00000000000004F0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x53B82CBC21BBF1529A57809507FDFAA4B4BD4DE6
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\SINGLE_SIDEBOX.SCENE.MBIN	TkSceneNodeData	0x0000000000001180	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0xDC529857EEC2C028FC0371FAD67198CF522DFBFC
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\SINGLE_SIDEBOX\BASETILEMAT.MATERIAL.MBIN	TkMaterialData	0x00000000000004F0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x82228C382A94BAC2892DE361F59FC9494AE68451
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\SINGLE_STATUE.SCENE.MBIN	TkSceneNodeData	0x0000000000002C20	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0x0B8BED8679AB246158C556E24114AAEB832FF835
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\SINGLE_STATUE\BASE_BASETILEMAT.MATERIAL.MBIN	TkMaterialData	0x0000000000000500	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x92FE722285B7441C4A650A54A2374396AD96503E
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\SINGLE_STATUE\PHONG7.MATERIAL.MBIN	TkMaterialData	0x0000000000000340	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x48E963C449372E1D4D65B377DD195EE8490A95FC
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\SINGLE_STATUE\SHINYMETALMAT.MATERIAL.MBIN	TkMaterialData	0x0000000000000350	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x6240E7BD011FE83A2E08875E2B9ECDF02DEAD4E3
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\SINGLEFLAGHANG.SCENE.MBIN	TkSceneNodeData	0x00000000000064F0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0x802DD41C67373318FF0AFAECDC43222DD558218D
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\SINGLEFLAGHANG\BASETILEMAT.MATERIAL.MBIN	TkMaterialData	0x0000000000000500	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x4A38F2A3355DDCE34D8D081CB69757F0711A2306
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\SINGLEFLAGHANG\FLAGTEST_BASETILEMAT.MATERIAL.MBIN	TkMaterialData	0x0000000000000500	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x1B69EBAF5AF6C28B0EFC7A95CFF3D510E87D8A78
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\SINGLEFLAGHANG\MARTIANFLAG_MAT.MATERIAL.MBIN	TkMaterialData	0x0000000000000680	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0xBF2A228D23F4ED6C78DDD696A9CB9EA346F82D13
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\SINGLEFLAGHANG\MARTIANFLAGPOLE_MAT.MATERIAL.MBIN	TkMaterialData	0x0000000000000428	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0xE21F6837D7732189657AFC053515F66A5E99A217
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\SINGLESTRUT.DESCRIPTOR.MBIN	TkModelDescriptorList	0x0000000000000220	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB22E1ABAB4CBE5F8	0xF7D629536E8A5C518B61826A81746F5DA88FE3D3
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\SINGLESTRUT.SCENE.MBIN	TkSceneNodeData	0x0000000000001F68	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0xF07175573789DDC2AC85576AE1318DA3140318EC
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\SINGLESTRUT\BASETILEMAT.MATERIAL.MBIN	TkMaterialData	0x0000000000000500	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x8549FE73690F763A16A162B81097E463E5046734
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\TOP.DESCRIPTOR.MBIN	TkModelDescriptorList	0x00000000000002E8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB22E1ABAB4CBE5F8	0xAF465F9516F8219D7119674F5A2403DB2D4E35B9
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\TOP.SCENE.MBIN	TkSceneNodeData	0x0000000000002D50	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0x74C5095727BD286DF816B8B26B7156515E6DE56B
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\TOP\BASETILEMAT.MATERIAL.MBIN	TkMaterialData	0x0000000000000500	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x8549FE73690F763A16A162B81097E463E5046734
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\TRIM_CORNER.SCENE.MBIN	TkSceneNodeData	0x0000000000001180	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0xA3FBBD560A21DA2F1958E2F21A2E05EEB6CC04B5
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\TRIM_CORNER\BASETILEMAT.MATERIAL.MBIN	TkMaterialData	0x0000000000000500	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x4D6CE913F1589DF9C0C4E294DAA95A9DC789BB2A
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\TRIM_L.SCENE.MBIN	TkSceneNodeData	0x0000000000001180	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0xF94BF6302A67C0D3887A4CBCECC63CDFA2540DD1
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\TRIM_L\BASETILEMAT.MATERIAL.MBIN	TkMaterialData	0x0000000000000500	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x4D6CE913F1589DF9C0C4E294DAA95A9DC789BB2A
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\TRIM_STRAIGHT.SCENE.MBIN	TkSceneNodeData	0x0000000000001180	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0xC570DD8639C52C095AB8133485904BB4219E9932
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\TRIM_STRAIGHT\BASETILEMAT.MATERIAL.MBIN	TkMaterialData	0x0000000000000500	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x4D6CE913F1589DF9C0C4E294DAA95A9DC789BB2A
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\TRIM_U.SCENE.MBIN	TkSceneNodeData	0x00000000000064F0	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0xE205C60974DC641F2476653C2A10F50E97DB621C
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\TRIM_U\PHONG2.MATERIAL.MBIN	TkMaterialData	0x0000000000000340	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0xA6C96FB6A87B9321193C0456411CF8A7BAA3E61C
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\TRIMCORNERWEDGE.SCENE.MBIN	TkSceneNodeData	0x0000000000001180	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0xA79ECDFCEF5507B362299BB688AA75B8C87C3E2E
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\TRIMCORNERWEDGE\BASETILEMAT.MATERIAL.MBIN	TkMaterialData	0x0000000000000500	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x4D6CE913F1589DF9C0C4E294DAA95A9DC789BB2A
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\WALLCOLUMN.SCENE.MBIN	TkSceneNodeData	0x0000000000001E38	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0xB4987D6B2A1924545F6E25F719D8582C9DD5F580
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\WALLCOLUMN\LAMBERT1.MATERIAL.MBIN	TkMaterialData	0x0000000000000340	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x87905C454000BC20A7FC3A86BCECADDF037E9145
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\WALLCOLUMN\RUINWALLMAT.MATERIAL.MBIN	TkMaterialData	0x00000000000005D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x07C1D17EE88D15049E821E031A82D61F12E66778
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\WALLCORNER.SCENE.MBIN	TkSceneNodeData	0x0000000000002630	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0x7DA611365C798B84A4C107E25C660FAAC5AEC753
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\WALLCORNER\LAMBERT1.MATERIAL.MBIN	TkMaterialData	0x0000000000000340	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x87905C454000BC20A7FC3A86BCECADDF037E9145
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\WALLCORNER\RUINWALLMAT.MATERIAL.MBIN	TkMaterialData	0x00000000000005D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x07C1D17EE88D15049E821E031A82D61F12E66778
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\WALLCORNERTALL.SCENE.MBIN	TkSceneNodeData	0x0000000000001848	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0x42581F93C548F6B6C49CE6FE26FD509D7474203B
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\WALLCORNERTALL\LAMBERT1.MATERIAL.MBIN	TkMaterialData	0x0000000000000340	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x87905C454000BC20A7FC3A86BCECADDF037E9145
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\WALLCORNERTALL\RUINWALLMAT.MATERIAL.MBIN	TkMaterialData	0x00000000000005D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x07C1D17EE88D15049E821E031A82D61F12E66778
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\WALLCROSSBEAM.SCENE.MBIN	TkSceneNodeData	0x0000000000001848	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0xD627D90AE304DDB8F760F7FE9BF0196E0DB2494A
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\WALLCROSSBEAM\LAMBERT1.MATERIAL.MBIN	TkMaterialData	0x0000000000000340	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x87905C454000BC20A7FC3A86BCECADDF037E9145
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\WALLCROSSBEAM\RUINWALLMAT.MATERIAL.MBIN	TkMaterialData	0x00000000000005D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x07C1D17EE88D15049E821E031A82D61F12E66778
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\WALLCRUMBLE.SCENE.MBIN	TkSceneNodeData	0x0000000000001E38	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0x1CD8851DF6D700B7F2FA19F418BA79757053B7FD
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\WALLCRUMBLE\LAMBERT1.MATERIAL.MBIN	TkMaterialData	0x0000000000000340	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x87905C454000BC20A7FC3A86BCECADDF037E9145
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\WALLCRUMBLE\RUINWALLMAT.MATERIAL.MBIN	TkMaterialData	0x00000000000005D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x07C1D17EE88D15049E821E031A82D61F12E66778
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\WALLPLINTH.SCENE.MBIN	TkSceneNodeData	0x0000000000002BC8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0xD1BAF314F1E2673602583CFFCDDBF1CB8F98D567
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\WALLPLINTH\LAMBERT1.MATERIAL.MBIN	TkMaterialData	0x0000000000000340	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x87905C454000BC20A7FC3A86BCECADDF037E9145
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\WALLPLINTH\WALLCORNER_RUINWALLMAT.MATERIAL.MBIN	TkMaterialData	0x00000000000005D8	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xB59A78FF93F72588	0x11FB422C23142677340BAC14DC56050025ABF86E
MODELS\PLANETS\BIOMES\COMMON\BUILDINGS\RUINS\PARTS\WALLSPIRE.SCENE.MBIN	TkSceneNodeData	0x0000000000002C20	0xCCCCCCCC	0x000009C4	0x0000000000000000	0xD5756F96B501B8A2	0x586660BCB3C59F9DED9052AA099CF187C6FE3B30
